ID,Breed,Image,Path,Width,Height,Xmin,Xmax,Ymin,Ymax
n02102177_415,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=296x440 at 0x1E98C810A10>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_415.jpg,375,500,0,296,58,498
n02102177_4181,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=321x253 at 0x1E969718C10>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4181.jpg,500,360,91,412,55,308
n02102177_4202,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=167x169 at 0x1E98C8C0E50>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4202.jpg,375,500,40,207,177,346
n02102177_4211,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=77x137 at 0x1E98C8A9050>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4211.jpg,500,333,180,257,92,229
n02102177_4225,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=184x194 at 0x1E999764310>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4225.jpg,500,332,149,333,46,240
n02102177_4232,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=116x206 at 0x1E98C872F50>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4232.jpg,500,334,178,294,64,270
n02102177_4255,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=315x291 at 0x1E98C8C2E50>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4255.jpg,500,375,45,360,30,321
n02102177_4292,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=344x366 at 0x1E98C8C0650>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4292.jpg,500,479,77,421,78,444
n02102177_4294,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=188x269 at 0x1E969784590>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4294.jpg,216,289,27,215,19,288
n02102177_4311,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=112x208 at 0x1E98C852DD0>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4311.jpg,540,405,0,112,148,356
n02102177_4332,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=77x118 at 0x1E98C859250>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_4332.jpg,500,333,213,290,126,244
n02102177_453,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=202x227 at 0x1E98C8EFB10>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_453.jpg,500,375,116,318,56,283
n02102177_466,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=270x241 at 0x1E99977BB90>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_466.jpg,500,375,141,411,78,319
n02102177_47,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=409x332 at 0x1E99977BA90>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_47.jpg,500,333,30,439,0,332
n02102177_48,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=499x310 at 0x1E99977BED0>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_48.jpg,500,375,0,499,0,310
n02102177_501,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=368x448 at 0x1E99977B190>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_501.jpg,375,500,5,373,50,498
n02102177_528,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=266x185 at 0x1E99977AA50>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_528.jpg,500,375,106,372,160,345
n02102177_555,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=323x384 at 0x1E99977B750>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_555.jpg,370,388,26,349,3,387
n02102177_575,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=192x369 at 0x1E99977B450>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_575.jpg,334,500,48,240,81,450
n02102177_616,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=217x395 at 0x1E98C8AA450>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_616.jpg,375,500,108,325,75,470
n02102177_626,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=462x280 at 0x1E98C85A090>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_626.jpg,500,333,27,489,41,321
n02102177_656,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=114x229 at 0x1E999784D50>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_656.jpg,500,375,140,254,28,257
n02102177_66,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=140x184 at 0x1E9810DB310>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_66.jpg,375,500,33,173,158,342
n02102177_661,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=245x319 at 0x1E98C872350>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_661.jpg,500,333,0,245,13,332
n02102177_67,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=438x368 at 0x1E98C8EF610>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_67.jpg,500,375,61,499,6,374
n02102177_671,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=384x262 at 0x1E98C8C3950>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_671.jpg,450,298,39,423,21,283
n02102177_702,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=396x319 at 0x1E98C8C3C50>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_702.jpg,500,375,0,396,55,374
n02102177_707,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=175x226 at 0x1E98C873D50>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_707.jpg,190,286,0,175,59,285
n02102177_715,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=214x282 at 0x1E98105BF90>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_715.jpg,425,283,210,424,0,282
n02102177_716,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=315x482 at 0x1E98C8EC210>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_716.jpg,375,500,58,373,16,498
n02102177_803,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=220x206 at 0x1E98C89C0D0>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_803.jpg,500,375,167,387,87,293
n02102177_818,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=270x220 at 0x1E9810CC650>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_818.jpg,500,350,107,377,60,280
n02102177_839,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=151x253 at 0x1E98C89C810>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_839.jpg,500,334,289,440,43,296
n02102177_859,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=316x269 at 0x1E98C89CA10>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_859.jpg,500,333,87,403,21,290
n02102177_881,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=165x159 at 0x1E98C89CC10>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_881.jpg,266,163,48,213,3,162
n02102177_922,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=132x238 at 0x1E99976CE10>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_922.jpg,500,450,139,271,210,448
n02102177_964,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=189x273 at 0x1E99976D010>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_964.jpg,500,333,0,189,59,332
n02102177_967,welsh_springer_spaniel,<PIL.Image.Image image mode=RGB size=288x350 at 0x1E99976D210>,images/Images\n02102177-Welsh_springer_spaniel\n02102177_967.jpg,500,375,65,353,24,374
n02102318_10000,cocker_spaniel,<PIL.Image.Image image mode=RGB size=307x466 at 0x1E98C87EF10>,images/Images\n02102318-cocker_spaniel\n02102318_10000.jpg,375,500,26,333,32,498
n02102318_10019,cocker_spaniel,<PIL.Image.Image image mode=RGB size=297x322 at 0x1E98C87E510>,images/Images\n02102318-cocker_spaniel\n02102318_10019.jpg,500,375,131,428,9,331
n02102318_10020,cocker_spaniel,<PIL.Image.Image image mode=RGB size=424x373 at 0x1E98C895090>,images/Images\n02102318-cocker_spaniel\n02102318_10020.jpg,500,375,12,436,1,374
n02102318_10058,cocker_spaniel,<PIL.Image.Image image mode=RGB size=101x186 at 0x1E99976EE10>,images/Images\n02102318-cocker_spaniel\n02102318_10058.jpg,500,323,180,281,91,277
n02102318_10087,cocker_spaniel,<PIL.Image.Image image mode=RGB size=352x330 at 0x1E99976D410>,images/Images\n02102318-cocker_spaniel\n02102318_10087.jpg,500,375,54,406,43,373
n02102318_10157,cocker_spaniel,<PIL.Image.Image image mode=RGB size=288x166 at 0x1E98C8DEA10>,images/Images\n02102318-cocker_spaniel\n02102318_10157.jpg,500,375,102,390,85,251
n02102318_10162,cocker_spaniel,<PIL.Image.Image image mode=RGB size=421x293 at 0x1E999787E90>,images/Images\n02102318-cocker_spaniel\n02102318_10162.jpg,500,334,78,499,40,333
n02102318_10178,cocker_spaniel,<PIL.Image.Image image mode=RGB size=226x280 at 0x1E98C8B6310>,images/Images\n02102318-cocker_spaniel\n02102318_10178.jpg,448,336,1,227,0,280
n02102318_10179,cocker_spaniel,<PIL.Image.Image image mode=RGB size=499x250 at 0x1E98C8A9850>,images/Images\n02102318-cocker_spaniel\n02102318_10179.jpg,500,331,0,499,37,287
n02102318_10180,cocker_spaniel,<PIL.Image.Image image mode=RGB size=480x341 at 0x1E999787210>,images/Images\n02102318-cocker_spaniel\n02102318_10180.jpg,500,376,19,499,34,375
n02102318_10218,cocker_spaniel,<PIL.Image.Image image mode=RGB size=189x317 at 0x1E999779650>,images/Images\n02102318-cocker_spaniel\n02102318_10218.jpg,500,375,162,351,25,342
n02102318_10226,cocker_spaniel,<PIL.Image.Image image mode=RGB size=286x308 at 0x1E999787B50>,images/Images\n02102318-cocker_spaniel\n02102318_10226.jpg,500,375,74,360,66,374
n02102318_10261,cocker_spaniel,<PIL.Image.Image image mode=RGB size=324x369 at 0x1E98C8DE810>,images/Images\n02102318-cocker_spaniel\n02102318_10261.jpg,500,375,52,376,5,374
n02102318_10355,cocker_spaniel,<PIL.Image.Image image mode=RGB size=319x399 at 0x1E98C81E610>,images/Images\n02102318-cocker_spaniel\n02102318_10355.jpg,500,454,145,464,53,452
n02102318_10360,cocker_spaniel,<PIL.Image.Image image mode=RGB size=225x252 at 0x1E98C8C2C50>,images/Images\n02102318-cocker_spaniel\n02102318_10360.jpg,500,476,139,364,222,474
n02102318_10483,cocker_spaniel,<PIL.Image.Image image mode=RGB size=139x222 at 0x1E99976F010>,images/Images\n02102318-cocker_spaniel\n02102318_10483.jpg,320,240,84,223,17,239
n02102318_10542,cocker_spaniel,<PIL.Image.Image image mode=RGB size=397x317 at 0x1E999766990>,images/Images\n02102318-cocker_spaniel\n02102318_10542.jpg,500,333,37,434,15,332
n02102318_10595,cocker_spaniel,<PIL.Image.Image image mode=RGB size=204x258 at 0x1E999767790>,images/Images\n02102318-cocker_spaniel\n02102318_10595.jpg,375,500,143,347,240,498
n02102318_10618,cocker_spaniel,<PIL.Image.Image image mode=RGB size=331x472 at 0x1E99976F9D0>,images/Images\n02102318-cocker_spaniel\n02102318_10618.jpg,333,500,0,331,26,498
n02102318_10645,cocker_spaniel,<PIL.Image.Image image mode=RGB size=491x349 at 0x1E98C8F7C50>,images/Images\n02102318-cocker_spaniel\n02102318_10645.jpg,500,375,8,499,1,350
n02102318_10697,cocker_spaniel,<PIL.Image.Image image mode=RGB size=313x307 at 0x1E98C887F50>,images/Images\n02102318-cocker_spaniel\n02102318_10697.jpg,500,334,102,415,13,320
n02102318_10703,cocker_spaniel,<PIL.Image.Image image mode=RGB size=190x180 at 0x1E98C827D50>,images/Images\n02102318-cocker_spaniel\n02102318_10703.jpg,500,338,236,426,71,251
n02102318_10795,cocker_spaniel,<PIL.Image.Image image mode=RGB size=497x495 at 0x1E99976FAD0>,images/Images\n02102318-cocker_spaniel\n02102318_10795.jpg,500,500,1,498,1,496
n02102318_10818,cocker_spaniel,<PIL.Image.Image image mode=RGB size=406x482 at 0x1E999791FD0>,images/Images\n02102318-cocker_spaniel\n02102318_10818.jpg,409,500,0,406,15,497
n02102318_10894,cocker_spaniel,<PIL.Image.Image image mode=RGB size=490x371 at 0x1E9319F0350>,images/Images\n02102318-cocker_spaniel\n02102318_10894.jpg,500,375,7,497,0,371
n02102318_10930,cocker_spaniel,<PIL.Image.Image image mode=RGB size=196x367 at 0x1E98C8C0850>,images/Images\n02102318-cocker_spaniel\n02102318_10930.jpg,500,481,134,330,79,446
n02102318_11072,cocker_spaniel,<PIL.Image.Image image mode=RGB size=130x261 at 0x1E98C8C0A50>,images/Images\n02102318-cocker_spaniel\n02102318_11072.jpg,500,283,185,315,5,266
n02102318_11141,cocker_spaniel,<PIL.Image.Image image mode=RGB size=177x362 at 0x1E981020C90>,images/Images\n02102318-cocker_spaniel\n02102318_11141.jpg,500,375,148,325,5,367
n02102318_11221,cocker_spaniel,<PIL.Image.Image image mode=RGB size=284x437 at 0x1E981030E90>,images/Images\n02102318-cocker_spaniel\n02102318_11221.jpg,333,500,0,284,61,498
n02102318_11228,cocker_spaniel,<PIL.Image.Image image mode=RGB size=303x355 at 0x1E999792C10>,images/Images\n02102318-cocker_spaniel\n02102318_11228.jpg,437,500,28,331,16,371
n02102318_11443,cocker_spaniel,<PIL.Image.Image image mode=RGB size=112x188 at 0x1E98C8C1290>,images/Images\n02102318-cocker_spaniel\n02102318_11443.jpg,500,374,204,316,117,305
n02102318_11445,cocker_spaniel,<PIL.Image.Image image mode=RGB size=436x316 at 0x1E98C8C1490>,images/Images\n02102318-cocker_spaniel\n02102318_11445.jpg,500,375,63,499,58,374
n02102318_11481,cocker_spaniel,<PIL.Image.Image image mode=RGB size=405x324 at 0x1E98C8C1690>,images/Images\n02102318-cocker_spaniel\n02102318_11481.jpg,500,333,0,405,8,332
n02102318_11573,cocker_spaniel,<PIL.Image.Image image mode=RGB size=451x356 at 0x1E98C8C1890>,images/Images\n02102318-cocker_spaniel\n02102318_11573.jpg,500,375,48,499,1,357
n02102318_11581,cocker_spaniel,<PIL.Image.Image image mode=RGB size=491x440 at 0x1E969781A90>,images/Images\n02102318-cocker_spaniel\n02102318_11581.jpg,500,500,5,496,41,481
n02102318_11605,cocker_spaniel,<PIL.Image.Image image mode=RGB size=233x441 at 0x1E93DE89C90>,images/Images\n02102318-cocker_spaniel\n02102318_11605.jpg,375,500,73,306,57,498
n02102318_11615,cocker_spaniel,<PIL.Image.Image image mode=RGB size=317x475 at 0x1E98C8A9E90>,images/Images\n02102318-cocker_spaniel\n02102318_11615.jpg,375,500,0,317,23,498
n02102318_11648,cocker_spaniel,<PIL.Image.Image image mode=RGB size=180x267 at 0x1E99977A090>,images/Images\n02102318-cocker_spaniel\n02102318_11648.jpg,500,375,120,300,101,368
n02102318_11704,cocker_spaniel,<PIL.Image.Image image mode=RGB size=267x374 at 0x1E93DEF2390>,images/Images\n02102318-cocker_spaniel\n02102318_11704.jpg,500,375,67,334,0,374
n02102318_11769,cocker_spaniel,<PIL.Image.Image image mode=RGB size=385x496 at 0x1E999793FD0>,images/Images\n02102318-cocker_spaniel\n02102318_11769.jpg,500,500,76,461,1,497
n02102318_11805,cocker_spaniel,<PIL.Image.Image image mode=RGB size=476x230 at 0x1E999793BD0>,images/Images\n02102318-cocker_spaniel\n02102318_11805.jpg,500,363,22,498,115,345
n02102318_11865,cocker_spaniel,<PIL.Image.Image image mode=RGB size=483x290 at 0x1E9997937D0>,images/Images\n02102318-cocker_spaniel\n02102318_11865.jpg,500,333,14,497,40,330
n02102318_11890,cocker_spaniel,<PIL.Image.Image image mode=RGB size=326x485 at 0x1E999792490>,images/Images\n02102318-cocker_spaniel\n02102318_11890.jpg,500,500,75,401,2,487
n02102318_12008,cocker_spaniel,<PIL.Image.Image image mode=RGB size=483x366 at 0x1E99979C850>,images/Images\n02102318-cocker_spaniel\n02102318_12008.jpg,500,372,15,498,4,370
n02102318_12053,cocker_spaniel,<PIL.Image.Image image mode=RGB size=288x313 at 0x1E98108AED0>,images/Images\n02102318-cocker_spaniel\n02102318_12053.jpg,375,500,58,346,102,415
n02102318_12238,cocker_spaniel,<PIL.Image.Image image mode=RGB size=252x171 at 0x1E9810230D0>,images/Images\n02102318-cocker_spaniel\n02102318_12238.jpg,500,375,107,359,79,250
n02102318_12265,cocker_spaniel,<PIL.Image.Image image mode=RGB size=204x152 at 0x1E9810232D0>,images/Images\n02102318-cocker_spaniel\n02102318_12265.jpg,500,281,145,349,25,177
n02102318_12613,cocker_spaniel,<PIL.Image.Image image mode=RGB size=406x357 at 0x1E98109B4D0>,images/Images\n02102318-cocker_spaniel\n02102318_12613.jpg,500,435,1,407,75,432
n02102318_12717,cocker_spaniel,<PIL.Image.Image image mode=RGB size=498x374 at 0x1E999792CD0>,images/Images\n02102318-cocker_spaniel\n02102318_12717.jpg,500,375,1,499,0,374
n02102318_12846,cocker_spaniel,<PIL.Image.Image image mode=RGB size=302x298 at 0x1E98C8CB8D0>,images/Images\n02102318-cocker_spaniel\n02102318_12846.jpg,448,336,145,447,0,298
n02102318_12877,cocker_spaniel,<PIL.Image.Image image mode=RGB size=364x352 at 0x1E98C8CBAD0>,images/Images\n02102318-cocker_spaniel\n02102318_12877.jpg,500,375,0,364,1,353
n02102318_12887,cocker_spaniel,<PIL.Image.Image image mode=RGB size=362x321 at 0x1E99979D850>,images/Images\n02102318-cocker_spaniel\n02102318_12887.jpg,500,375,136,498,53,374
n02102318_13800,cocker_spaniel,<PIL.Image.Image image mode=RGB size=339x308 at 0x1E98C8CBED0>,images/Images\n02102318-cocker_spaniel\n02102318_13800.jpg,500,375,40,379,28,336
n02102318_14006,cocker_spaniel,<PIL.Image.Image image mode=RGB size=188x253 at 0x1E98C8CB9D0>,images/Images\n02102318-cocker_spaniel\n02102318_14006.jpg,495,500,152,340,120,373
n02102318_14073,cocker_spaniel,<PIL.Image.Image image mode=RGB size=191x261 at 0x1E98C8EC050>,images/Images\n02102318-cocker_spaniel\n02102318_14073.jpg,500,435,35,226,70,331
n02102318_14111,cocker_spaniel,<PIL.Image.Image image mode=RGB size=203x208 at 0x1E999784210>,images/Images\n02102318-cocker_spaniel\n02102318_14111.jpg,500,334,239,442,1,209
n02102318_14555,cocker_spaniel,<PIL.Image.Image image mode=RGB size=382x323 at 0x1E98C8EC710>,images/Images\n02102318-cocker_spaniel\n02102318_14555.jpg,500,375,12,394,31,354
n02102318_1458,cocker_spaniel,<PIL.Image.Image image mode=RGB size=308x428 at 0x1E99979E490>,images/Images\n02102318-cocker_spaniel\n02102318_1458.jpg,352,460,11,319,10,438
n02102318_14756,cocker_spaniel,<PIL.Image.Image image mode=RGB size=311x234 at 0x1E98C8F4B10>,images/Images\n02102318-cocker_spaniel\n02102318_14756.jpg,500,375,67,378,140,374
n02102318_14794,cocker_spaniel,<PIL.Image.Image image mode=RGB size=341x182 at 0x1E98C8ECD10>,images/Images\n02102318-cocker_spaniel\n02102318_14794.jpg,500,327,48,389,113,295
n02102318_14892,cocker_spaniel,<PIL.Image.Image image mode=RGB size=366x243 at 0x1E999764F50>,images/Images\n02102318-cocker_spaniel\n02102318_14892.jpg,500,375,132,498,34,277
n02102318_14986,cocker_spaniel,<PIL.Image.Image image mode=RGB size=498x268 at 0x1E999765150>,images/Images\n02102318-cocker_spaniel\n02102318_14986.jpg,500,333,1,499,10,278
n02102318_1597,cocker_spaniel,<PIL.Image.Image image mode=RGB size=283x325 at 0x1E99979EE90>,images/Images\n02102318-cocker_spaniel\n02102318_1597.jpg,360,347,69,352,21,346
n02102318_1671,cocker_spaniel,<PIL.Image.Image image mode=RGB size=499x248 at 0x1E98C81D610>,images/Images\n02102318-cocker_spaniel\n02102318_1671.jpg,500,322,0,499,31,279
n02102318_1691,cocker_spaniel,<PIL.Image.Image image mode=RGB size=221x466 at 0x1E98C8ED710>,images/Images\n02102318-cocker_spaniel\n02102318_1691.jpg,388,500,116,337,10,476
n02102318_1754,cocker_spaniel,<PIL.Image.Image image mode=RGB size=230x258 at 0x1E98C8ED910>,images/Images\n02102318-cocker_spaniel\n02102318_1754.jpg,500,420,140,370,88,346
n02102318_1983,cocker_spaniel,<PIL.Image.Image image mode=RGB size=847x674 at 0x1E98C8EDB10>,images/Images\n02102318-cocker_spaniel\n02102318_1983.jpg,1024,768,0,847,92,766
n02102318_20,cocker_spaniel,<PIL.Image.Image image mode=RGB size=319x157 at 0x1E99979F8D0>,images/Images\n02102318-cocker_spaniel\n02102318_20.jpg,500,480,152,471,247,404
n02102318_2030,cocker_spaniel,<PIL.Image.Image image mode=RGB size=313x325 at 0x1E999765F50>,images/Images\n02102318-cocker_spaniel\n02102318_2030.jpg,333,500,0,313,173,498
n02102318_2048,cocker_spaniel,<PIL.Image.Image image mode=RGB size=329x448 at 0x1E999766150>,images/Images\n02102318-cocker_spaniel\n02102318_2048.jpg,333,500,2,331,50,498
